Lat,Long,Data,Cliente,Fazenda,Talhão,Gleba,Cultura,Variedade,Data de plantio,Data de colheita,Acúmulo de chuva (mm),Média de produção Kg/Ha (Balança),Kg/Ha
-19.39732181,-47.38995974,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3724,10/10/2024,03/03/2025,870,3,3.0680556
-19.39990902,-47.39237696,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3725,10/10/2024,03/03/2025,870,3,3.0681088
-19.40211865,-47.38917322,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3726,10/10/2024,03/03/2025,870,3,3.0681984
-19.39907883,-47.39369728,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3727,10/10/2024,03/03/2025,870,3,3.0684195
-19.40186404,-47.38793219,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3728,10/10/2024,03/03/2025,870,3,3.0698733
-19.39818091,-47.39330344,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3729,10/10/2024,03/03/2025,870,3,3.0699344
-19.40155936,-47.39049754,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3730,10/10/2024,03/03/2025,870,3,3.0706613
-19.40342154,-47.38624171,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3731,10/10/2024,03/03/2025,870,3,3.0708017
-19.40026125,-47.3861956,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3732,10/10/2024,03/03/2025,870,3,3.0715997
-19.39756013,-47.39243778,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3733,10/10/2024,03/03/2025,870,3,3.0719752
-19.39556365,-47.39316998,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3734,10/10/2024,03/03/2025,870,3,3.0720348
-19.39571529,-47.38850866,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3735,10/10/2024,03/03/2025,870,3,3.0724373
-19.40296632,-47.3865206,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3736,10/10/2024,03/03/2025,870,3,3.0732803
-19.40110163,-47.39096674,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3737,10/10/2024,03/03/2025,870,3,3.0733216
-19.39811693,-47.39130382,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3738,10/10/2024,03/03/2025,870,3,3.0733352
-19.39807557,-47.39444401,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3739,10/10/2024,03/03/2025,870,3,3.0736985
-19.39630729,-47.39156289,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3740,10/10/2024,03/03/2025,870,3,3.0737584
-19.39827496,-47.39301929,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3741,10/10/2024,03/03/2025,870,3,3.073803
-19.40208837,-47.38460423,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3742,10/10/2024,03/03/2025,870,3,3.073834
-19.4001586,-47.39399861,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3743,10/10/2024,03/03/2025,870,3,3.0746572
-19.40294506,-47.38813833,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3744,10/10/2024,03/03/2025,870,3,3.0748274
-19.39883531,-47.38431242,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3745,10/10/2024,03/03/2025,870,3,3.0751967
-19.4033325,-47.38614523,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3746,10/10/2024,03/03/2025,870,3,3.0755012
-19.39611919,-47.39213119,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3747,10/10/2024,03/03/2025,870,3,3.075534
-19.40155535,-47.38393021,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3748,10/10/2024,03/03/2025,870,3,3.0756564
-19.40020996,-47.39009711,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3749,10/10/2024,03/03/2025,870,3,3.0760098
-19.39481235,-47.38849548,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3750,10/10/2024,03/03/2025,870,3,3.076026
-19.40195433,-47.38793351,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3751,10/10/2024,03/03/2025,870,3,3.0761657
-19.39567774,-47.39136334,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3752,10/10/2024,03/03/2025,870,3,3.0761714
-19.3993208,-47.38434191,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3753,10/10/2024,03/03/2025,870,3,3.0761793
-19.40308684,-47.39109094,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3754,10/10/2024,03/03/2025,870,3,3.0762796
-19.40314316,-47.38680872,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3755,10/10/2024,03/03/2025,870,3,3.0762997
-19.3970444,-47.38542502,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3756,10/10/2024,03/03/2025,870,3,3.0763443
-19.4001772,-47.38571849,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3757,10/10/2024,03/03/2025,870,3,3.0765526
-19.39680424,-47.38551664,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3758,10/10/2024,03/03/2025,870,3,3.0766945
-19.39755763,-47.3926281,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3759,10/10/2024,03/03/2025,870,3,3.0767112
-19.39836024,-47.39340124,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3760,10/10/2024,03/03/2025,870,3,3.0767224
-19.39853958,-47.39349904,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3761,10/10/2024,03/03/2025,870,3,3.0770538
-19.39923903,-47.38430154,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3762,10/10/2024,03/03/2025,870,3,3.0777283
-19.39990276,-47.39285275,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3763,10/10/2024,03/03/2025,870,3,3.0778375
-19.39722275,-47.39062452,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3764,10/10/2024,03/03/2025,870,3,3.078378
-19.39844302,-47.39397351,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3765,10/10/2024,03/03/2025,870,3,3.0785756
-19.39835648,-47.39368671,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3766,10/10/2024,03/03/2025,870,3,3.0788298
-19.39989524,-47.3934237,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3767,10/10/2024,03/03/2025,870,3,3.0796897
-19.4022827,-47.3835601,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3768,10/10/2024,03/03/2025,870,3,3.0800502
-19.3954934,-47.39164617,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3769,10/10/2024,03/03/2025,870,3,3.0802689
-19.39569652,-47.389936,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3770,10/10/2024,03/03/2025,870,3,3.0805964
-19.39692432,-47.38547083,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3771,10/10/2024,03/03/2025,870,3,3.0807793
-19.4046694,-47.38749725,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3772,10/10/2024,03/03/2025,870,3,3.0807974
-19.39589963,-47.38822583,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3773,10/10/2024,03/03/2025,870,3,3.0817325
-19.40057364,-47.38991207,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3774,10/10/2024,03/03/2025,870,3,3.0819662
-19.39863489,-47.39311973,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3775,10/10/2024,03/03/2025,870,3,3.0822382
-19.40288746,-47.3925157,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3776,10/10/2024,03/03/2025,870,3,3.0828655
-19.39588337,-47.38946286,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3777,10/10/2024,03/03/2025,870,3,3.082969
-19.3992355,-47.38865523,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3778,10/10/2024,03/03/2025,870,3,3.0831196
-19.39685156,-47.3913805,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3779,10/10/2024,03/03/2025,870,3,3.0835264
-19.39979617,-47.39408849,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3780,10/10/2024,03/03/2025,870,3,3.0838888
-19.39882425,-47.39245627,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3781,10/10/2024,03/03/2025,870,3,3.0840006
-19.39534911,-47.38888401,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3782,10/10/2024,03/03/2025,870,3,3.084132
-19.39997912,-47.38704808,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3783,10/10/2024,03/03/2025,870,3,3.0843847
-19.40284851,-47.38861281,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3784,10/10/2024,03/03/2025,870,3,3.084453
-19.3994236,-47.38808692,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3785,10/10/2024,03/03/2025,870,3,3.0845854
-19.40245829,-47.38394337,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3786,10/10/2024,03/03/2025,870,3,3.0849257
-19.40069283,-47.3945775,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3787,10/10/2024,03/03/2025,870,3,3.0855358
-19.40388069,-47.39253023,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3788,10/10/2024,03/03/2025,870,3,3.0855737
-19.39955514,-47.384948,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3789,10/10/2024,03/03/2025,870,3,3.085619
-19.39808435,-47.39377791,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3790,10/10/2024,03/03/2025,870,3,3.0856247
-19.39925942,-47.39369993,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3791,10/10/2024,03/03/2025,870,3,3.0860484
-19.39802663,-47.3913025,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3792,10/10/2024,03/03/2025,870,3,3.0861201
-19.39800784,-47.39272986,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3793,10/10/2024,03/03/2025,870,3,3.0862706
-19.39683778,-47.39242722,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3794,10/10/2024,03/03/2025,870,3,3.0870817
-19.40034779,-47.3864824,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3795,10/10/2024,03/03/2025,870,3,3.08777
-19.40235698,-47.39165134,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3796,10/10/2024,03/03/2025,870,3,3.0880895
-19.4009911,-47.38563518,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3797,10/10/2024,03/03/2025,870,3,3.0885558
-19.39544816,-47.38821924,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3798,10/10/2024,03/03/2025,870,3,3.0886474
-19.39809312,-47.39311181,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3799,10/10/2024,03/03/2025,870,3,3.0902753
-19.40155285,-47.38412053,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3800,10/10/2024,03/03/2025,870,3,3.0906487
-19.39731989,-47.38345921,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3801,10/10/2024,03/03/2025,870,3,3.0908864
-19.39664341,-47.3934713,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3802,10/10/2024,03/03/2025,870,3,3.0912127
-19.39954409,-47.39265715,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3803,10/10/2024,03/03/2025,870,3,3.0913877
-19.4046619,-47.38806822,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3804,10/10/2024,03/03/2025,870,3,3.0918708
-19.40397851,-47.39196059,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3805,10/10/2024,03/03/2025,870,3,3.0920563
-19.40131727,-47.38830492,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3806,10/10/2024,03/03/2025,870,3,3.0920904
-19.3976592,-47.39177301,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3807,10/10/2024,03/03/2025,870,3,3.0925405
-19.40230049,-47.3890807,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3808,10/10/2024,03/03/2025,870,3,3.0927403
-19.39791755,-47.39272854,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3809,10/10/2024,03/03/2025,870,3,3.0928717
-19.39565269,-47.39326646,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3810,10/10/2024,03/03/2025,870,3,3.0928779
-19.39855462,-47.39235715,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3811,10/10/2024,03/03/2025,870,3,3.0928915
-19.39629978,-47.39213383,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3812,10/10/2024,03/03/2025,870,3,3.0932963
-19.39808811,-47.39349244,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3813,10/10/2024,03/03/2025,870,3,3.0934677
-19.39846307,-47.39245099,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3814,10/10/2024,03/03/2025,870,3,3.093566
-19.39737203,-47.39300608,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3815,10/10/2024,03/03/2025,870,3,3.0936158
-19.39662698,-47.38785574,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3816,10/10/2024,03/03/2025,870,3,3.0938072
-19.40282348,-47.39051602,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3817,10/10/2024,03/03/2025,870,3,3.0938852
-19.39898854,-47.3839677,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3818,10/10/2024,03/03/2025,870,3,3.0938916
-19.39793578,-47.38386835,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3819,10/10/2024,03/03/2025,870,3,3.09411
-19.40287978,-47.3862338,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3820,10/10/2024,03/03/2025,870,3,3.0942397
-19.40351309,-47.38614786,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3821,10/10/2024,03/03/2025,870,3,3.0945213
-19.40007691,-47.38647844,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3822,10/10/2024,03/03/2025,870,3,3.0946336
-19.3975049,-47.38977207,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3823,10/10/2024,03/03/2025,870,3,3.0949395
-19.39551844,-47.38974305,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3824,10/10/2024,03/03/2025,870,3,3.095026
-19.40057239,-47.39000723,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3825,10/10/2024,03/03/2025,870,3,3.0951588
-19.39712996,-47.39081352,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3826,10/10/2024,03/03/2025,870,3,3.095242
-19.40187417,-47.39402372,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3827,10/10/2024,03/03/2025,870,3,3.0953577
-19.39963169,-47.38599607,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3828,10/10/2024,03/03/2025,870,3,3.0954196
-19.39872267,-47.39331137,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3829,10/10/2024,03/03/2025,870,3,3.0955722
-19.39978978,-47.38771156,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3830,10/10/2024,03/03/2025,870,3,3.0959172
-19.3988995,-47.39359948,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3831,10/10/2024,03/03/2025,870,3,3.0959432
-19.39489388,-47.38916289,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3832,10/10/2024,03/03/2025,870,3,3.0959444
-19.39772694,-47.39348715,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3833,10/10/2024,03/03/2025,870,3,3.0960672
-19.4017197,-47.38516992,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3834,10/10/2024,03/03/2025,870,3,3.0961459
-19.39952779,-47.39389421,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3835,10/10/2024,03/03/2025,870,3,3.0964649
-19.39506697,-47.38973646,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3836,10/10/2024,03/03/2025,870,3,3.096694
-19.40162816,-47.38526376,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3837,10/10/2024,03/03/2025,870,3,3.0975032
-19.39825039,-47.38517966,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3838,10/10/2024,03/03/2025,870,3,3.0975986
-19.39772944,-47.39329684,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3839,10/10/2024,03/03/2025,870,3,3.0978074
-19.39755888,-47.39253294,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3840,10/10/2024,03/03/2025,870,3,3.0978239
-19.39542939,-47.38964658,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3841,10/10/2024,03/03/2025,870,3,3.0979464
-19.40006579,-47.39418761,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3842,10/10/2024,03/03/2025,870,3,3.098201
-19.40035404,-47.3860066,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3843,10/10/2024,03/03/2025,870,3,3.0983214
-19.3979401,-47.39101571,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3844,10/10/2024,03/03/2025,870,3,3.0983365
-19.40101234,-47.38401747,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3845,10/10/2024,03/03/2025,870,3,3.0990844
-19.39819344,-47.39235187,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3846,10/10/2024,03/03/2025,870,3,3.0991955
-19.3983615,-47.39330609,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3847,10/10/2024,03/03/2025,870,3,3.099205
-19.39562749,-47.38831703,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3848,10/10/2024,03/03/2025,870,3,3.09945
-19.4004821,-47.39000591,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3849,10/10/2024,03/03/2025,870,3,3.099824
-19.39560998,-47.38964921,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3850,10/10/2024,03/03/2025,870,3,3.1005743
-19.39953532,-47.39332326,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3851,10/10/2024,03/03/2025,870,3,3.1016622
-19.40406755,-47.39205707,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3852,10/10/2024,03/03/2025,870,3,3.1017458
-19.40317589,-47.39118742,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3853,10/10/2024,03/03/2025,870,3,3.1017485
-19.39895962,-47.38903191,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3854,10/10/2024,03/03/2025,870,3,3.1019835
-19.40220644,-47.38936486,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3855,10/10/2024,03/03/2025,870,3,3.1023543
-19.40045059,-47.38553212,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3856,10/10/2024,03/03/2025,870,3,3.1023715
-19.40024638,-47.39419025,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3857,10/10/2024,03/03/2025,870,3,3.1025212
-19.40281346,-47.3912773,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3858,10/10/2024,03/03/2025,870,3,3.1025367
-19.40233317,-47.39345937,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3859,10/10/2024,03/03/2025,870,3,3.103019
-19.40215007,-47.39364705,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3860,10/10/2024,03/03/2025,870,3,3.103264
-19.39553595,-47.38841087,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3861,10/10/2024,03/03/2025,870,3,3.1034262
-19.4000969,-47.3849559,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3862,10/10/2024,03/03/2025,870,3,3.1035023
-19.40241205,-47.3874643,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3863,10/10/2024,03/03/2025,870,3,3.1037142
-19.40203712,-47.38850579,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3864,10/10/2024,03/03/2025,870,3,3.104093
-19.39766045,-47.39167785,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3865,10/10/2024,03/03/2025,870,3,3.1041803
-19.40024262,-47.39447573,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3866,10/10/2024,03/03/2025,870,3,3.1042554
-19.39506321,-47.39002193,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3867,10/10/2024,03/03/2025,870,3,3.104662
-19.39877653,-47.38921959,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3868,10/10/2024,03/03/2025,870,3,3.1047442
-19.39737704,-47.39262546,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3869,10/10/2024,03/03/2025,870,3,3.106316
-19.40219017,-47.39060194,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3870,10/10/2024,03/03/2025,870,3,3.106395
-19.40178012,-47.39430788,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3871,10/10/2024,03/03/2025,870,3,3.1068518
-19.39807181,-47.39472948,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3872,10/10/2024,03/03/2025,870,3,3.1068618
-19.39685532,-47.39109503,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3873,10/10/2024,03/03/2025,870,3,3.1068773
-19.39835272,-47.39397219,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3874,10/10/2024,03/03/2025,870,3,3.1070073
-19.39914396,-47.38874907,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3875,10/10/2024,03/03/2025,870,3,3.1070805
-19.39578681,-47.38993732,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3876,10/10/2024,03/03/2025,870,3,3.107434
-19.40039431,-47.38981428,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3877,10/10/2024,03/03/2025,870,3,3.1074612
-19.39578556,-47.39003248,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3878,10/10/2024,03/03/2025,870,3,3.1075232
-19.39554095,-47.38803024,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3879,10/10/2024,03/03/2025,870,3,3.1077275
-19.40287103,-47.38689993,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3880,10/10/2024,03/03/2025,870,3,3.1078465
-19.39736827,-47.39329156,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3881,10/10/2024,03/03/2025,870,3,3.1081765
-19.4025313,-47.39212978,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3882,10/10/2024,03/03/2025,870,3,3.1092038
-19.3973715,-47.38558651,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3883,10/10/2024,03/03/2025,870,3,3.1095622
-19.40246204,-47.38365789,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3884,10/10/2024,03/03/2025,870,3,3.1096766
-19.39870273,-47.38550807,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3885,10/10/2024,03/03/2025,870,3,3.1102617
-19.40075173,-47.39010503,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3886,10/10/2024,03/03/2025,870,3,3.1103542
-19.39566271,-47.39250521,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3887,10/10/2024,03/03/2025,870,3,3.1104913
-19.39910128,-47.38528446,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3888,10/10/2024,03/03/2025,870,3,3.1105251
-19.39998662,-47.38647713,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3889,10/10/2024,03/03/2025,870,3,3.110653
-19.40224287,-47.39345805,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3890,10/10/2024,03/03/2025,870,3,3.1107454
-19.39675501,-47.39185496,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3891,10/10/2024,03/03/2025,870,3,3.110923
-19.40045558,-47.38515149,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3892,10/10/2024,03/03/2025,870,3,3.1110356
-19.4023055,-47.38870006,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3893,10/10/2024,03/03/2025,870,3,3.1110485
-19.39534035,-47.3895501,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3894,10/10/2024,03/03/2025,870,3,3.1114874
-19.40253882,-47.39155882,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3895,10/10/2024,03/03/2025,870,3,3.1119032
-19.40286978,-47.38699509,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3896,10/10/2024,03/03/2025,870,3,3.1122959
-19.40249609,-47.38794142,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3897,10/10/2024,03/03/2025,870,3,3.112455
-19.39551969,-47.3896479,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3898,10/10/2024,03/03/2025,870,3,3.1125157
-19.39611173,-47.38527986,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3899,10/10/2024,03/03/2025,870,3,3.1128201
-19.39825491,-47.39454181,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3900,10/10/2024,03/03/2025,870,3,3.1131625
-19.39789373,-47.39453652,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3901,10/10/2024,03/03/2025,870,3,3.1131897
-19.39556114,-47.39336029,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3902,10/10/2024,03/03/2025,870,3,3.1137352
-19.40202961,-47.38907675,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3903,10/10/2024,03/03/2025,870,3,3.1138093
-19.40223911,-47.39374353,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3904,10/10/2024,03/03/2025,870,3,3.1140544
-19.39997286,-47.38752387,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3905,10/10/2024,03/03/2025,870,3,3.1140702
-19.39694561,-47.39109635,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3906,10/10/2024,03/03/2025,870,3,3.1142201
-19.39771189,-47.39462904,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3907,10/10/2024,03/03/2025,870,3,3.1143575
-19.40206354,-47.39336025,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3908,10/10/2024,03/03/2025,870,3,3.1143734
-19.39736952,-47.3931964,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3909,10/10/2024,03/03/2025,870,3,3.114704
-19.39755011,-47.39319904,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3910,10/10/2024,03/03/2025,870,3,3.1147866
-19.39989273,-47.39361402,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3911,10/10/2024,03/03/2025,870,3,3.1154177
-19.39808059,-47.39406338,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3912,10/10/2024,03/03/2025,870,3,3.1158504
-19.40297257,-47.3860448,05/05/2025,glauber,ribeirao,pivo,gener,soja,brasmax_3913,10/10/2024,03/03/2025,870,3,3.1158545
